age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,year,date
34,technician,single,professional.course,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,yes,2009,2009-05-01
38,management,married,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
33,admin.,married,university.degree,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
44,blue-collar,married,professional.course,no,yes,yes,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
52,services,married,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,admin.,single,university.degree,no,no,yes,cellular,may,tue,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
26,admin.,single,university.degree,no,no,no,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
31,blue-collar,single,professional.course,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
36,admin.,married,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
59,self-employed,married,university.degree,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
31,management,married,high.school,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
49,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
60,retired,married,university.degree,no,yes,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
32,admin.,married,university.degree,no,yes,no,cellular,may,tue,2,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
65,retired,married,unknown,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
30,housemaid,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
31,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
34,admin.,married,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
38,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
31,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
35,admin.,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
58,management,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
39,admin.,married,high.school,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
33,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
39,admin.,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
39,admin.,married,high.school,no,yes,no,cellular,may,tue,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
27,student,single,high.school,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
36,admin.,single,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
40,student,single,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
55,retired,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
55,retired,married,high.school,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
51,retired,married,high.school,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
61,unknown,single,basic.4y,no,yes,yes,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
61,unknown,single,basic.4y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
25,admin.,single,university.degree,no,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
35,admin.,married,high.school,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
61,unknown,single,basic.4y,no,yes,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
55,housemaid,married,professional.course,no,yes,no,telephone,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
27,admin.,single,university.degree,no,no,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
31,technician,single,university.degree,no,no,no,cellular,may,tue,1,2,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
24,technician,single,professional.course,no,no,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
35,admin.,married,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
45,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1,9,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
45,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
33,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
28,technician,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
28,unemployed,single,high.school,no,no,yes,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
55,entrepreneur,married,professional.course,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
31,technician,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
31,admin.,married,high.school,no,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
29,self-employed,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
35,management,single,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
34,admin.,single,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
53,technician,married,professional.course,unknown,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,2,3,2,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
54,admin.,divorced,professional.course,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
59,retired,married,basic.4y,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
22,student,single,high.school,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
36,admin.,married,professional.course,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
33,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
36,services,married,high.school,no,yes,no,cellular,may,tue,1,1,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
37,entrepreneur,single,basic.9y,no,yes,no,cellular,may,tue,1,2,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
36,services,married,high.school,no,yes,no,cellular,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
36,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
28,admin.,single,university.degree,no,no,no,cellular,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
42,admin.,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
42,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
31,technician,single,university.degree,no,yes,yes,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
22,student,single,high.school,no,no,no,cellular,may,tue,2,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
33,admin.,single,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
33,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
25,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
22,student,single,high.school,no,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
42,services,married,high.school,no,yes,no,cellular,may,tue,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
28,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
27,services,married,university.degree,no,yes,no,cellular,may,tue,1,1,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
27,services,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
36,services,married,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
27,services,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
36,admin.,married,basic.9y,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
27,services,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
49,management,single,university.degree,no,yes,yes,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
39,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
32,technician,married,professional.course,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
39,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
39,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
34,technician,single,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
34,services,married,high.school,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
34,housemaid,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
48,blue-collar,married,high.school,no,no,no,cellular,may,tue,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
48,blue-collar,married,high.school,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
25,admin.,single,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,management,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
33,technician,married,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
25,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
31,admin.,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
21,student,single,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
28,services,married,basic.9y,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
22,technician,single,unknown,no,no,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
42,services,married,high.school,no,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
25,technician,single,professional.course,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
26,blue-collar,single,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
52,services,married,high.school,no,yes,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
51,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
51,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
37,technician,single,professional.course,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
25,admin.,single,university.degree,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
49,admin.,single,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
49,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
49,admin.,single,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
38,technician,married,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
39,admin.,married,high.school,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
59,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
23,student,single,basic.6y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
59,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
26,student,single,unknown,no,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
30,admin.,single,high.school,no,yes,no,cellular,may,tue,3,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
27,services,married,university.degree,no,no,no,cellular,may,tue,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
29,technician,single,high.school,no,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes,2009,2009-05-01
32,admin.,single,university.degree,no,unknown,unknown,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
47,retired,divorced,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,2009,2009-05-01
27,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
32,admin.,single,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
30,technician,single,professional.course,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
25,admin.,single,university.degree,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
34,services,married,high.school,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
54,admin.,divorced,university.degree,no,unknown,unknown,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
42,technician,married,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
30,admin.,married,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
31,admin.,single,high.school,no,no,no,cellular,may,wed,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
54,unemployed,married,basic.9y,no,no,no,cellular,may,wed,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
34,admin.,married,university.degree,no,yes,yes,cellular,may,wed,1,7,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
30,technician,married,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
47,management,married,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
39,admin.,single,high.school,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
25,student,single,professional.course,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
31,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
54,unemployed,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
31,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
31,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
30,management,married,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
50,admin.,divorced,university.degree,no,yes,yes,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
35,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
26,services,single,high.school,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
34,admin.,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
52,admin.,married,university.degree,no,yes,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,2,1,1,success,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
56,technician,married,basic.4y,no,no,no,cellular,may,wed,3,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
24,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
31,admin.,married,university.degree,no,yes,no,cellular,may,wed,2,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
68,retired,married,university.degree,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,7,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
34,admin.,married,university.degree,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
29,management,married,university.degree,no,yes,no,cellular,may,wed,4,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
38,housemaid,married,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
38,management,single,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
20,student,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
32,admin.,single,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
26,self-employed,single,university.degree,no,no,no,cellular,may,wed,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
25,admin.,single,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
61,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
61,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
34,admin.,married,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
32,blue-collar,single,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
41,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
41,technician,married,professional.course,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
26,self-employed,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
66,unknown,divorced,unknown,unknown,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
40,technician,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
26,student,single,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
32,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
32,admin.,single,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
38,management,married,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
26,self-employed,single,university.degree,no,no,no,cellular,may,wed,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
52,admin.,married,university.degree,no,no,no,cellular,may,wed,2,7,1,success,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
56,retired,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes,2009,2009-05-01
45,technician,married,professional.course,no,yes,no,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,2009,2009-05-01
