job_blue-collar,job_retired,job_student,marital_single,education_university.degree,education_basic.9y,default,contact,campaign,contacted_before,previous,poutcome_nonexistent,emp.var.rate,cons.price.idx,cons.conf.idx
0.0,0.0,0.0,0.0,1.0,0.0,0.20161557902659144,0.0,3.201615571975708,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,3.422666072845459,1.577333927154541
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9386988878250122,1.0,0.0,2.0,4.0,1.0
0.2546553629565186,0.0,0.0,0.0,0.0,0.2546553629565186,0.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0
0.0,0.0,0.0,0.0,0.7741704949020605,0.0,0.0,1.0,1.2258294820785522,1.0,1.0,0.0,1.0,0.0,4.0
0.6843191615395906,0.0,0.0,0.0,0.0,0.6843191615395906,0.3156808384604094,0.0,3.684319257736206,0.0,0.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,1.0,0.4292474078203232,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7276180982589722,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.26352071164946766,0.0,1.0,0.0,0.7364792823791504,0.26352071164946766,1.0,0.0,4.0
0.0,0.8485559195205808,0.0,0.0,0.0,0.15144408047941915,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.33246302752645585,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.33246302604675293,0.33246302604675293
0.9129872633516548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.9129872918128967
0.14628398791679598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8537160158157349
0.5195164308077296,0.0,0.0,0.0,0.0,1.0,0.5195164308077296,0.0,2.5195164680480957,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.2058689144536443,0.2058689144536443,0.0,0.0,0.0,0.2058689144536443,4.0,0.0,0.0,1.0,2.20586895942688,2.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6286494731903076,0.0,0.0,1.0,2.0,2.0,1.0
0.0,1.0,0.0,0.0,0.8835634206052285,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.6303419448641877,0.0,0.0,1.0,0.0,4.0,0.0,0.6303419470787048,0.3696580551358123,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.11597584187984467,0.11597584187984467,0.884024155139394,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5339605625145772,2.0,0.0,0.0,1.0,2.5339605808258057,4.0,1.0
0.0,0.0,0.0,0.6359156384629387,1.0,0.0,0.36408436153706125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.38529178500175476
0.0,0.0,0.21457743373649674,1.0,1.0,0.0,0.0,0.0,3.2145774364471436,0.0,0.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.21303330150760824,0.0,0.0,0.0,1.0,0.0,0.7869666814804077,0.21303330150760824,1.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5474513173103333,0.5474513173103333,0.45254867768625784,1.0,0.0,4.0
0.44551080172099033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.4455108046531677
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1154588460922241,1.0,1.0,0.0,1.0,2.0,4.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.2666144371032715,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7419857567512946,0.0,1.0,0.7419857382774353,0.7419857382774353,0.25801424324870537,2.0,4.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025335017411500238,1.9746649265289307,1.0,1.0,0.0,2.0,4.0,0.9746649861335754
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0
0.725024781140477,0.0,0.0,0.27497521885952303,0.27497521885952303,0.0,0.0,0.725024781140477,1.0,0.0,0.0,1.0,1.0,2.0,4.0
0.0,0.0,0.0,0.3667794676406668,1.0,0.0,0.0,0.6332205323593332,3.3667795658111572,0.0,0.0,1.0,3.0,2.0,3.0
0.23334088429888067,0.7666591157011193,0.0,0.0,0.0,0.0,0.23334088429888067,0.0,1.0,0.0,0.0,1.0,2.2333409786224365,2.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,1.0,1.0,0.5869658696071423,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2267992444970468,4.0,0.0,0.0,1.0,3.0,2.4535984992980957,1.0
0.15265389530867046,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.847346067428589,0.0,0.0,1.0,3.0,4.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1371194187751762,1.8628805875778198,0.0,0.8628805875778198,0.1371194187751762,1.0,0.0,4.0
0.0,0.0,1.0,1.0,0.0,0.0982090727212025,0.0,0.0,1.0,0.0,0.9017909169197083,0.0982090727212025,1.0,1.0,0.9017909169197083
0.0,0.0,0.0,0.0,0.12361560646959224,0.0,0.8763843935304078,0.12361560646959224,3.8763844966888428,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2517786026000977,1.0,1.0,0.0,1.0,0.5035570859909058,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.5577808611487395,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9603902101516724,0.03960976377129555,0.03960976377129555,0.9603902378231843,2.0,4.0,0.0
0.11088841502772717,0.0,0.0,1.0,1.0,0.0,0.11088841502772717,1.0,1.0,0.0,0.0,1.0,3.0,3.8891115188598633,1.1108883619308472
0.0,0.0,0.0,0.480150008458605,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0
1.0,0.0,0.0,0.09086922995332214,0.0,0.0,0.9091307700466779,0.0,3.909130811691284,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.15281555898846955,0.8471844410115305,0.0,0.0,0.0,1.847184419631958,0.0,0.0,1.0,2.0,4.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3758126497268677,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.7316684034833272,1.0,0.0,0.7316684034833272,0.0,0.0,1.7316683530807495,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.5756885399864308,0.0,0.0,0.0,1.4243115186691284,0.5756885409355164,1.0,0.0,2.0,4.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.874432325363159,0.0,0.0,1.0,3.0,4.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369632601737976,0.0,0.0,1.0,1.0,0.6303673386573792,0.6303673386573792
1.0,0.0,0.0,0.631236331189808,0.0,0.0,0.0,0.36876366881019196,2.6312363147735596,0.0,0.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,0.0,0.7631634830958921,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.7631635069847107
0.0,0.0,0.0,0.9003057106238574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10073341878889319,1.1007333993911743,0.0,0.0,1.0,3.0,2.2014667987823486,1.0
0.8891760796095853,0.0,0.0,0.0,0.0,0.8891760796095853,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0
0.8831267074460746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8831267356872559,0.11687329255392542,1.0,1.0,0.11687329411506653
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5727051756436932,1.0,0.0,0.0,1.0,2.4272947311401367,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0
0.769532206812764,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17110641076109445,3.6577870845794678,0.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,1.0,0.4240212578047302,0.5759787421952698,0.5759787421952698,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.16162411373480445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5886715650558472,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.9982770717253783,0.0,0.0,0.0,4.0,0.9982770681381226,0.9982770681381226,0.0017229282746217267,1.0017229318618774,2.0,1.0
0.0,0.0,0.0,0.0,0.3984871098722237,0.0,0.0,0.0,3.398487091064453,0.6015129089355469,1.0,0.0,2.0,4.0,0.6015129089355469
1.0,0.0,0.0,0.07694189987800226,0.0,1.0,0.0,0.0,1.0,0.9230580925941467,1.0,0.0,1.0,1.0,0.07694189995527267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4377148747444153,0.5622851365610604,1.0,1.0,0.0
0.39901973692963144,0.6009802630703686,0.0,0.0,0.0,0.0,0.0,0.0,1.399019718170166,0.0,0.0,1.0,1.0,0.0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0371399813451857,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9195351004600525,1.0,0.0,1.0,0.0,4.0
0.9207246033562951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8503515720367432,0.0,1.0,0.0,1.8503515720367432,2.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002619730290032152,1.0,0.0,0.0,1.0,1.0002620220184326,1.0002620220184326,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
0.5927555768738441,0.40724442312615594,0.0,0.0,0.0,0.0,1.0,1.0,1.5927555561065674,0.0,0.0,1.0,3.0,3.0,2.0
0.0,0.5622157049881356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0
0.0,0.0,0.0,0.18073602725352256,1.0,0.0,0.0,0.0,3.1807360649108887,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5445180065103348,1.0,0.0,0.0,1.0,1.544517993927002,1.544517993927002,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0
0.0,1.0,0.0,0.0,0.0,0.9822569527850026,0.01774304721499742,1.0,1.0,0.0,0.0,1.0,3.0,3.9822568893432617,1.0177429914474487
0.0,0.0,0.0,0.0,0.6548944801113246,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036096288004057064,2.9639036655426025,0.0,0.0,1.0,3.0,2.0360963344573975,1.0360963344573975
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6521902084350586,0.6521902084350586,0.34780976917947803,1.0,2.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9645408767818527,0.0,2.035459041595459,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.41121408014888716,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.8906876582154375,0.1093123417845625,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.8792913342241915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.972610592842102,0.972610592842102,0.027389429171380986,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.7988654503723,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.7988654375076294,1.0
0.0,0.002841298064334641,0.0,0.0,0.0,0.0,0.0,0.0,2.0028412342071533,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28938455736087776,2.710615396499634,0.0,0.0,1.0,3.0,2.289384603500366,2.710615396499634
0.5646573285775486,0.4353426714224514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0
0.12322281379223676,0.0,0.0,1.0,0.8767771862077632,0.12322281379223676,0.0,0.0,2.0,0.0,0.12322281301021576,0.8767771862077632,1.0,1.0,1.0
0.0,0.0,0.0,0.02164779790929061,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.9805097941655384,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.6477129459381104,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,0.0,0.28185364911262345,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0
0.0,0.0,0.0,0.0,0.20865828115331275,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.5831791329809247,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.477994441986084,0.0,0.0,1.0,3.0,3.0,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08537865430116653,0.914621344317314,1.0,1.0,1.0
0.3110009408873238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,0.977701244109377,0.0,0.0,0.0,0.0,1.977701187133789,0.0,0.0,1.0,1.0,1.0,1.0
0.998095592817782,0.0,0.0,0.0019044071822179598,0.0,0.998095592817782,0.0,1.0,2.0019044876098633,0.0,0.0,1.0,3.0,3.0,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.900862216949463,0.0,1.0,0.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.998447299003601,0.0,0.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.5983517018619209,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5983517169952393
0.0,0.15711025091168795,0.0,0.0,0.0,0.0,0.0,0.0,1.3142205476760864,0.0,0.0,1.0,1.0,1.0,0.0
0.13283903431138977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,1.0,0.36213628816456733,0.0,0.0,0.0,1.6378637552261353,0.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.7195510234842877,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5732781887054443,0.0,0.0,1.0,1.0,1.0,0.5732781887054443
0.0,0.0,0.0,0.38901820252473795,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.389018177986145,1.389018177986145,1.0
0.0,0.0,0.0,0.0,0.9832769257075363,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0
0.0,0.0,1.0,1.0,0.0,0.2993687754811801,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.318465883879668,0.0,0.0,0.0,0.681534116120332,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.6708358599012159,0.0,0.0,0.0,0.0,0.0,0.6708358599012159,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,0.5476277677480521,0.5476277677480521,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.4523721933364868,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7233399152755737,0.0,0.0,1.0,2.7233400344848633,4.0,1.0
0.8031691067650832,0.0,0.0,0.0,0.0,0.8031691067650832,0.0,0.0,3.803169012069702,0.0,0.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321620225906372,0.0,0.0,1.0,3.0,2.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.3635968685982721,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.892237901687622,0.0,0.0,1.0,3.0,2.0,1.2155240774154663
1.0,0.0,0.0,0.3096472167377431,0.0,1.0,0.6903527832622569,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0
0.5128277807538136,0.0,0.0,0.0,0.48717221924618637,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0
1.0,0.0,0.0,0.0,0.0,0.06885047445595005,0.0,0.0,1.0,0.0,0.0,1.0,1.0688505172729492,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012397050857544,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0342416763305664,0.0,0.9657583236694336,0.03424168034389763,1.0,1.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.530387282371521,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.80158269405365,0.0,0.0,1.0,1.0,2.0,4.0
0.0,0.0,0.0,0.6092292307283708,1.0,0.0,0.0,0.6092292307283708,2.0,0.0,0.0,1.0,1.0,1.0,0.0
0.8214911973860882,0.17850880261391178,0.0,0.0,0.0,0.0,1.0,0.0,1.1785087585449219,0.0,0.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45492789911188614,2.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6832421962208373,0.0,0.0,0.0,0.31675780377916274,0.0,0.6832421962208373,0.0,2.683242082595825,0.0,0.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,0.12385527901918059,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.24771055579185486,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.119747519493103,0.11974750459194183,1.0,0.0,1.0,0.0,4.0
1.0,0.0,0.0,1.0,0.3086068755124911,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.6913931369781494
0.0,0.0,0.0,0.0,0.0,0.4692375550091955,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5386577106804435,4.0,0.0,0.0,1.0,3.0,3.077315330505371,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.195726156234741,0.0,0.0,1.0,1.0,0.8042739033699036,0.0
0.0,0.0,0.0,0.0,0.06239098136384891,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.08736561161985734,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0.9126343727111816
0.0,0.0,0.8725278316744095,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.872527837753296,1.0
0.4789882395462943,0.0,0.0,0.0,0.5210117604537057,0.4789882395462943,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0134074687957764,0.0,0.0,1.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220947265625,0.0,0.0,1.0,1.0,0.7790526151657104,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9281483888626099,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.12059650010398926,0.0,0.0,0.0,0.0,0.0,0.0,1.1205965280532837,0.0,0.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
0.05383579039920283,0.0,0.0,0.0,0.9461642096007972,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.03815085563871057,0.03815085563871057,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6998183131217957,0.6998183131217957
0.0,0.0,0.0,0.2558706434456235,1.0,0.0,0.0,0.7441293565543765,3.0,0.0,0.0,1.0,2.7441294193267822,4.0,0.7441293597221375
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8122655151911059,2.0,0.0,0.0,1.0,1.0,1.0,1.0
0.8639651046916275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6847292184829712,0.3152707815170288,1.0,0.0,1.0,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4693727493286133,0.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7572557393366248,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0745849609375,0.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5726993083953857,0.0,0.572699248790741,0.42730077509906284,1.0,0.0,4.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.5766219466383669,0.0,0.5766219466383669,0.42337805336163314,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6870317815914827,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.7371587574119816,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7371587753295898,1.7371587753295898,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08706342976464099,1.0,0.0,0.0,1.0,2.0,2.0,1.0
0.0,0.4708685373646181,0.0,0.0,0.4708685373646181,0.0,0.0,0.0,1.0,0.4708685278892517,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.7904678156574905,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2133490885862266,1.0,0.7866508960723877,0.7866508960723877,0.2133490885862266,1.0,2.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5698199272155762,0.0,1.0,0.0,1.0,1.0,0.43018004298210144
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0
0.04550764048017031,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0455076694488525,1.9544923305511475
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5696421034491416,1.0,1.0,1.0,0.0,2.0,4.0,1.0
0.0,0.0,0.0,1.0,0.34754540714567705,0.0,0.652454592854323,1.0,3.6524546146392822,0.0,0.0,1.0,3.0,4.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4422876834869385,1.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1.0,0.4001292176452045,0.0,0.0,0.0,1.5998708009719849,1.0,1.0,0.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7558329105377197,0.0,0.0,1.0,1.4883339405059814,2.0,3.7558329105377197
0.0,0.436560232369293,0.0,0.0,0.0,0.0,0.436560232369293,1.0,3.5634398460388184,0.0,0.0,1.0,3.0,4.0,1.0
0.37704027879307533,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4745506048202515,2.0,1.0
0.2293737498747509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.475137233734131,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.9720566193460473,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.6092741720154031,0.6092741720154031,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.39072585105896,2.0,1.0
0.0,0.0,0.0,0.17401227022848698,0.17401227022848698,0.0,0.0,0.0,1.174012303352356,0.0,0.0,1.0,2.8259878158569336,2.0,1.0
